Student_ID,Gender,Age,Study_Hours_per_Week,Attendance_Percentage,Previous_Grade,Internet_Access,Assignments_Completed,Mock_Test_Score,Final_Exam_Score,Performance,Cluster
STU5299,Female,21,37,72,82,No,19,38,58,Average,2
STU5300,Female,24,19,97,44,Yes,6,60,77,Excellent,0
STU5301,Female,23,20,51,48,Yes,18,72,66,Average,1
STU5302,Female,19,10,64,44,Yes,2,46,81,Excellent,1
STU5303,Female,17,29,84,50,Yes,0,80,79,Excellent,0
STU5304,Male,19,19,85,74,Yes,11,95,69,Average,0
STU5305,Female,24,8,77,66,Yes,5,53,43,Poor,1
STU5306,Female,22,8,88,43,Yes,6,44,44,Poor,0
STU5307,Female,23,34,93,49,Yes,1,57,99,Excellent,0
STU5308,Female,20,38,53,78,Yes,17,32,93,Excellent,3
STU5309,Male,23,31,59,72,Yes,14,58,91,Excellent,1
STU5310,Male,17,35,55,98,Yes,14,81,44,Poor,3
STU5311,Male,19,36,79,77,Yes,9,83,53,Average,3
STU5312,Female,19,13,95,47,No,16,87,84,Excellent,0
STU5313,Female,18,12,84,88,No,17,74,39,Poor,3
STU5314,Male,21,18,98,63,Yes,17,79,63,Average,0
STU5315,Male,17,37,92,78,Yes,14,51,39,Poor,3
STU5316,Male,18,27,59,72,Yes,5,81,94,Excellent,3
STU5317,Female,23,25,81,80,Yes,8,82,99,Excellent,2
STU5318,Female,20,16,91,82,Yes,10,60,62,Average,2
STU5319,Male,21,6,91,58,Yes,14,77,35,Poor,0
STU5320,Male,17,17,52,41,Yes,2,60,63,Average,3
STU5321,Male,19,8,75,94,Yes,18,33,85,Excellent,3
STU5322,Female,23,24,64,50,Yes,0,64,70,Average,1
STU5323,Female,17,18,66,74,Yes,16,96,66,Average,3
STU5324,Female,19,34,76,56,Yes,10,93,98,Excellent,0
STU5325,Male,24,33,67,81,Yes,17,38,48,Poor,2
STU5326,Male,21,12,68,42,Yes,10,75,66,Average,1
STU5327,Female,24,16,61,61,Yes,6,85,43,Poor,1
STU5328,Male,24,30,73,74,Yes,0,85,45,Poor,2
STU5329,Female,19,6,54,60,Yes,11,55,82,Excellent,3
STU5330,Male,20,18,73,64,Yes,3,89,85,Excellent,0
STU5331,Male,23,10,76,78,Yes,7,77,38,Poor,2
STU5332,Male,22,35,97,41,Yes,14,87,75,Excellent,0
STU5333,Male,19,21,79,40,Yes,10,92,59,Average,0
STU5334,Female,20,29,64,46,Yes,7,87,51,Average,1
STU5335,Male,22,36,96,59,Yes,11,32,81,Excellent,0
STU5336,Female,23,16,87,82,Yes,2,36,42,Poor,2
STU5337,Female,24,17,93,94,Yes,3,81,92,Excellent,2
STU5338,Female,21,23,83,45,Yes,11,91,35,Poor,0
STU5339,Male,21,29,76,94,No,7,31,36,Poor,2
STU5340,Female,23,35,69,75,Yes,9,62,44,Poor,2
STU5341,Female,23,29,90,90,No,0,41,61,Average,2
STU5342,Female,17,20,81,99,Yes,12,77,47,Poor,3
STU5343,Male,20,27,53,60,No,6,82,97,Excellent,1
STU5344,Male,24,18,54,90,Yes,19,70,45,Poor,2
STU5345,Female,20,10,57,85,No,2,87,48,Poor,3
STU5346,Male,23,29,71,74,Yes,15,97,60,Average,2
STU5347,Female,18,27,91,75,Yes,11,52,73,Average,0
STU5348,Female,18,16,56,47,Yes,4,65,62,Average,3
STU5349,Male,22,17,71,89,No,17,50,51,Average,2
STU5350,Female,22,38,95,43,Yes,7,84,71,Average,0
STU5351,Male,18,10,79,82,Yes,11,85,61,Average,3
STU5352,Male,23,12,86,55,Yes,2,42,81,Excellent,0
STU5353,Female,23,12,65,42,Yes,15,51,68,Average,1
STU5354,Male,22,37,64,46,Yes,9,36,52,Average,1
STU5355,Male,19,38,54,41,Yes,16,53,69,Average,1
STU5356,Female,23,19,52,40,No,9,90,52,Average,1
STU5357,Female,18,39,72,97,No,2,34,68,Average,3
STU5358,Male,20,26,59,40,Yes,1,79,67,Average,1
STU5359,Male,23,27,54,77,Yes,13,91,77,Excellent,1
STU5360,Female,24,26,72,90,Yes,8,84,61,Average,2
STU5361,Male,23,9,64,46,Yes,16,55,82,Excellent,1
STU5362,Male,19,35,67,63,Yes,3,39,56,Average,3
STU5363,Male,22,17,74,44,Yes,14,40,68,Average,1
STU5364,Male,23,32,57,60,Yes,12,69,77,Excellent,1
STU5365,Male,21,24,80,67,No,18,40,50,Average,0
STU5366,Male,17,37,70,57,No,8,33,48,Poor,3
STU5367,Male,18,20,51,63,Yes,3,31,73,Average,3
STU5368,Female,24,33,71,97,No,7,68,46,Poor,2
STU5369,Female,24,27,57,71,Yes,14,52,89,Excellent,1
STU5370,Female,24,28,72,84,Yes,13,74,40,Poor,2
STU5371,Female,21,38,81,72,Yes,2,71,74,Average,2
STU5372,Female,24,11,57,49,Yes,16,71,47,Poor,1
STU5373,Male,24,8,53,48,Yes,7,58,58,Average,1
STU5374,Male,22,38,79,88,Yes,13,45,93,Excellent,2
STU5375,Male,20,26,68,72,Yes,12,96,80,Excellent,3
STU5376,Male,17,9,72,72,Yes,14,89,78,Excellent,3
STU5377,Female,21,27,67,46,Yes,10,33,45,Poor,1
STU5378,Male,17,19,78,43,Yes,14,45,95,Excellent,0
STU5379,Male,18,35,72,67,Yes,11,70,70,Average,3
STU5380,Female,22,13,82,62,Yes,8,35,44,Poor,1
STU5381,Male,23,29,96,92,Yes,14,71,35,Poor,2
STU5382,Male,20,29,67,71,Yes,0,86,97,Excellent,3
STU5383,Female,22,25,93,83,No,11,57,46,Poor,2
STU5384,Male,17,13,82,55,Yes,5,52,39,Poor,0
STU5385,Male,21,26,56,85,Yes,0,71,70,Average,3
STU5386,Male,18,27,77,94,Yes,18,41,51,Average,3
STU5387,Male,18,8,50,49,Yes,12,93,92,Excellent,1
STU5388,Male,22,33,88,53,Yes,5,87,56,Average,0
STU5389,Female,23,19,83,78,Yes,16,80,65,Average,2
STU5390,Female,21,5,88,75,No,12,58,60,Average,2
STU5391,Female,23,34,68,73,Yes,8,48,47,Poor,1
STU5392,Female,23,33,80,63,Yes,7,74,97,Excellent,2
STU5393,Female,24,24,62,57,No,14,83,97,Excellent,1
STU5394,Female,21,37,73,55,Yes,17,95,45,Poor,1
STU5395,Male,17,26,54,80,No,1,42,98,Excellent,3
STU5396,Female,22,17,72,76,Yes,1,94,66,Average,2
STU5397,Female,22,11,68,80,Yes,10,41,44,Poor,3
STU5398,Male,24,12,50,64,Yes,0,43,88,Excellent,1
STU5399,Male,19,32,82,47,Yes,17,71,89,Excellent,0
STU5400,Female,22,13,99,63,Yes,6,77,96,Excellent,0
STU5401,Male,18,29,82,59,Yes,16,53,89,Excellent,0
STU5402,Female,17,20,81,87,Yes,15,94,69,Average,3
STU5403,Male,21,14,77,69,Yes,6,46,99,Excellent,0
STU5404,Female,22,15,86,59,Yes,6,67,51,Average,0
STU5405,Male,17,35,90,57,Yes,1,57,76,Excellent,0
STU5406,Male,24,16,61,43,No,4,62,93,Excellent,1
STU5407,Female,22,35,58,87,No,13,53,45,Poor,2
STU5408,Female,21,18,99,75,Yes,7,99,62,Average,2
STU5409,Female,20,36,60,45,Yes,11,33,73,Average,1
STU5410,Female,21,21,82,42,Yes,6,62,88,Excellent,0
STU5411,Female,21,39,68,57,Yes,5,39,45,Poor,1
STU5412,Male,21,5,91,86,No,12,65,92,Excellent,2
STU5413,Female,22,33,83,79,Yes,11,60,74,Average,2
STU5414,Female,19,8,56,57,No,16,33,38,Poor,3
STU5415,Male,21,27,80,95,Yes,15,37,98,Excellent,2
STU5416,Male,24,32,51,62,Yes,0,56,82,Excellent,1
STU5417,Female,18,20,68,74,No,6,65,65,Average,3
STU5418,Male,18,16,87,45,Yes,2,38,36,Poor,0
STU5419,Male,24,25,81,93,Yes,5,72,77,Excellent,2
STU5420,Female,17,21,59,65,Yes,2,53,75,Excellent,3
STU5421,Male,19,17,90,60,Yes,2,66,94,Excellent,0
STU5422,Male,17,36,57,63,Yes,7,70,80,Excellent,3
STU5423,Female,24,19,75,54,No,13,55,74,Average,1
STU5424,Female,18,16,79,66,Yes,8,33,93,Excellent,0
STU5425,Male,23,19,60,71,No,4,30,79,Excellent,1
STU5426,Male,18,38,90,51,Yes,14,49,76,Excellent,0
STU5427,Female,20,10,69,44,Yes,16,74,55,Average,1
STU5428,Male,21,21,69,46,No,9,98,37,Poor,1
STU5429,Male,23,24,58,61,Yes,7,81,45,Poor,1
STU5430,Male,18,13,57,66,Yes,17,93,58,Average,3
STU5431,Female,22,9,64,54,Yes,5,50,84,Excellent,1
STU5432,Male,22,27,83,78,Yes,16,54,55,Average,2
STU5433,Male,17,37,73,84,Yes,3,96,59,Average,3
STU5434,Female,23,18,82,96,No,14,55,38,Poor,2
STU5435,Male,17,21,90,74,No,9,56,77,Excellent,0
STU5436,Male,21,23,90,65,Yes,12,81,81,Excellent,0
STU5437,Female,21,37,94,62,Yes,0,92,57,Average,0
STU5438,Female,20,5,89,52,No,8,74,94,Excellent,0
STU5439,Female,24,17,76,65,Yes,4,87,55,Average,1
STU5440,Female,24,31,70,42,Yes,10,67,85,Excellent,1
STU5441,Male,19,10,54,68,Yes,3,64,49,Poor,3
STU5442,Male,17,10,84,41,Yes,19,75,92,Excellent,0
STU5443,Female,21,37,70,67,Yes,15,32,60,Average,1
STU5444,Female,24,34,53,62,Yes,17,35,93,Excellent,1
STU5445,Male,17,39,98,75,Yes,7,42,79,Excellent,0
STU5446,Female,21,27,97,88,Yes,1,75,69,Average,2
STU5447,Male,18,14,65,45,Yes,16,62,98,Excellent,0
STU5448,Female,17,23,80,50,Yes,9,91,61,Average,0
STU5449,Male,18,32,75,77,Yes,12,92,65,Average,3
STU5450,Female,17,27,84,93,Yes,14,85,46,Poor,3
STU5451,Female,19,8,55,73,Yes,8,68,79,Excellent,3
STU5452,Male,20,24,82,56,No,7,89,66,Average,0
STU5453,Female,22,23,70,42,No,5,53,88,Excellent,1
STU5454,Male,24,31,65,83,Yes,3,79,66,Average,2
STU5455,Male,22,38,96,85,Yes,17,62,49,Poor,2
STU5456,Male,22,8,88,73,No,2,36,89,Excellent,0
STU5457,Male,18,11,83,61,Yes,3,75,75,Excellent,0
STU5458,Male,23,11,91,68,No,12,91,74,Average,2
STU5459,Female,21,30,64,99,Yes,19,30,83,Excellent,3
STU5460,Female,22,30,55,93,Yes,10,94,72,Average,2
STU5461,Male,19,23,51,68,Yes,7,74,90,Excellent,3
STU5462,Female,22,13,73,44,Yes,13,84,68,Average,1
STU5463,Male,17,24,98,49,Yes,13,95,35,Poor,0
STU5464,Female,18,20,77,49,Yes,15,96,44,Poor,0
STU5465,Female,23,21,50,92,Yes,13,83,74,Average,2
STU5466,Female,17,26,50,48,Yes,0,92,50,Average,3
STU5467,Female,23,17,77,60,Yes,1,83,80,Excellent,1
STU5468,Male,17,16,85,52,Yes,19,81,58,Average,0
STU5469,Male,17,14,69,49,Yes,0,83,48,Poor,3
STU5470,Female,24,5,97,77,Yes,10,96,73,Average,2
STU5471,Female,20,36,57,50,Yes,5,66,52,Average,1
STU5472,Male,20,34,50,43,Yes,14,41,75,Excellent,1
STU5473,Female,21,12,75,97,Yes,11,88,90,Excellent,2
STU5474,Male,18,25,92,85,Yes,4,49,70,Average,0
STU5475,Male,19,26,98,70,No,11,61,58,Average,0
STU5476,Male,19,22,74,88,Yes,13,73,63,Average,3
STU5477,Female,19,6,59,91,Yes,13,95,56,Average,3
STU5478,Male,24,13,61,73,Yes,18,84,45,Poor,1
STU5479,Female,17,7,90,81,Yes,4,45,75,Excellent,3
STU5480,Male,20,30,56,74,Yes,2,97,83,Excellent,3
STU5481,Female,18,25,61,78,No,17,81,45,Poor,3
STU5482,Female,17,34,96,78,Yes,5,66,86,Excellent,0
STU5483,Female,23,32,89,72,Yes,8,75,42,Poor,2
STU5484,Male,20,30,66,47,No,6,70,65,Average,1
STU5485,Male,20,38,54,71,Yes,17,34,40,Poor,3
STU5486,Female,22,12,63,94,Yes,1,95,47,Poor,2
STU5487,Female,22,14,83,72,Yes,19,34,40,Poor,2
STU5488,Female,24,18,97,47,Yes,9,92,61,Average,0
STU5489,Male,18,19,66,85,Yes,11,32,79,Excellent,3
STU5490,Male,23,21,84,53,Yes,1,37,60,Average,1
STU5491,Male,18,22,50,73,Yes,12,55,38,Poor,3
STU5492,Male,18,36,99,47,Yes,7,82,71,Average,0
STU5493,Female,24,27,99,90,No,6,58,55,Average,2
STU5494,Female,24,27,85,81,Yes,2,43,62,Average,2
STU5495,Male,17,39,64,46,Yes,7,34,66,Average,3
STU5496,Male,21,19,68,52,Yes,0,56,87,Excellent,1
STU5497,Female,24,28,91,93,Yes,14,97,67,Average,2
STU5498,Male,18,32,54,60,Yes,0,58,60,Average,3
STU5499,Male,22,20,68,86,Yes,11,32,51,Average,2
STU5500,Male,21,20,92,71,Yes,10,59,90,Excellent,0
STU5501,Male,17,10,88,50,Yes,15,38,64,Average,0
STU5502,Male,21,6,54,97,Yes,3,30,39,Poor,3
STU5503,Male,19,17,61,53,No,1,52,40,Poor,3
STU5504,Female,23,13,68,50,Yes,2,96,96,Excellent,1
STU5505,Male,21,38,96,41,Yes,3,61,44,Poor,0
STU5506,Male,18,21,61,73,Yes,17,35,44,Poor,3
STU5507,Female,17,31,85,83,Yes,11,78,78,Excellent,3
STU5508,Female,23,33,61,86,Yes,0,44,90,Excellent,2
STU5509,Female,18,26,67,56,Yes,2,87,38,Poor,3
STU5510,Male,23,28,98,53,No,3,82,47,Poor,0
STU5511,Female,22,11,97,64,Yes,5,59,53,Average,0
STU5512,Male,19,38,92,87,Yes,16,69,96,Excellent,2
STU5513,Male,22,16,83,66,No,7,88,43,Poor,2
STU5514,Male,18,27,97,47,No,17,92,80,Excellent,0
STU5515,Female,18,19,82,95,Yes,15,77,90,Excellent,3
STU5516,Female,18,37,98,56,Yes,5,97,74,Average,0
STU5517,Female,20,17,67,44,Yes,18,36,96,Excellent,1
STU5518,Female,19,27,78,51,Yes,7,76,80,Excellent,0
STU5519,Female,23,36,94,77,Yes,3,72,40,Poor,2
STU5520,Male,24,39,54,57,Yes,8,45,63,Average,1
STU5521,Male,18,5,74,65,No,7,51,53,Average,3
STU5522,Male,18,9,73,70,Yes,18,92,49,Poor,3
STU5523,Male,23,17,78,76,No,0,75,91,Excellent,2
STU5524,Female,24,9,87,45,No,3,74,72,Average,1
STU5525,Female,22,36,82,80,Yes,9,70,55,Average,2
STU5526,Male,22,25,59,54,Yes,7,54,85,Excellent,1
STU5527,Female,18,28,86,81,Yes,2,79,73,Average,3
STU5528,Female,17,22,82,88,Yes,11,96,54,Average,3
STU5529,Male,20,25,72,65,Yes,8,81,36,Poor,3
STU5530,Male,22,14,60,90,Yes,2,60,66,Average,2
STU5531,Female,17,28,73,51,Yes,3,66,38,Poor,3
STU5532,Female,20,25,73,80,No,5,51,41,Poor,3
STU5533,Male,18,29,56,86,Yes,8,56,37,Poor,3
STU5534,Male,19,27,99,53,Yes,1,31,59,Average,0
STU5535,Male,21,26,70,40,Yes,1,51,43,Poor,1
STU5536,Female,21,8,69,56,Yes,17,82,60,Average,1
STU5537,Male,18,38,59,72,No,2,46,98,Excellent,3
STU5538,Male,22,10,74,94,No,2,85,52,Average,2
STU5539,Female,17,32,96,68,Yes,17,60,36,Poor,0
STU5540,Female,19,35,85,92,Yes,5,72,35,Poor,2
STU5541,Female,23,39,97,93,Yes,0,82,82,Excellent,2
STU5542,Female,20,27,96,84,Yes,14,34,97,Excellent,0
STU5543,Female,18,10,64,70,Yes,10,31,70,Average,3
STU5544,Male,19,20,93,47,Yes,9,88,97,Excellent,0
STU5545,Male,24,6,89,69,Yes,3,33,60,Average,2
STU5546,Female,19,28,89,52,No,13,63,40,Poor,0
STU5547,Female,22,21,99,55,Yes,1,96,60,Average,0
STU5548,Female,24,5,55,41,Yes,12,35,77,Excellent,1
STU5549,Female,20,10,86,84,Yes,15,87,35,Poor,2
STU5550,Female,24,9,51,57,No,11,76,43,Poor,1
STU5551,Male,19,33,61,74,Yes,4,34,61,Average,3
STU5552,Male,22,16,53,84,No,18,90,37,Poor,3
STU5553,Male,24,7,72,58,Yes,2,85,95,Excellent,1
STU5554,Male,17,5,62,52,Yes,19,64,36,Poor,3
STU5555,Female,22,31,66,90,Yes,1,42,65,Average,2
STU5556,Male,17,28,80,43,Yes,16,55,99,Excellent,0
STU5557,Female,17,23,65,58,Yes,10,93,52,Average,3
STU5558,Female,24,12,90,89,No,0,40,40,Poor,2
STU5559,Female,24,6,75,64,Yes,18,91,76,Excellent,1
STU5560,Male,23,34,77,77,Yes,7,76,38,Poor,2
STU5561,Female,23,34,50,90,Yes,10,99,38,Poor,2
STU5562,Male,19,36,96,96,Yes,7,87,99,Excellent,2
STU5563,Male,22,5,61,70,Yes,16,39,75,Excellent,1
STU5564,Female,23,17,86,75,Yes,19,45,77,Excellent,2
STU5565,Female,17,15,99,43,Yes,5,41,89,Excellent,0
STU5566,Female,23,14,69,95,No,6,79,53,Average,2
STU5567,Male,20,30,51,78,Yes,12,44,55,Average,3
STU5568,Female,19,24,85,46,No,6,88,92,Excellent,0
STU5569,Male,22,21,64,97,Yes,10,99,64,Average,2
STU5570,Female,22,21,87,94,No,9,91,41,Poor,2
STU5571,Female,21,8,71,97,Yes,7,91,98,Excellent,2
STU5572,Male,22,9,93,55,Yes,9,79,36,Poor,0
STU5573,Male,19,27,99,98,Yes,10,83,43,Poor,2
STU5574,Male,20,14,81,87,Yes,19,83,57,Average,2
STU5575,Male,22,32,69,44,No,16,57,48,Poor,1
STU5576,Male,21,37,85,86,Yes,10,80,88,Excellent,2
STU5577,Male,19,30,82,62,No,15,62,79,Excellent,0
STU5578,Female,17,33,64,75,Yes,4,30,50,Average,3
STU5579,Female,18,31,99,71,Yes,9,98,91,Excellent,0
STU5580,Male,18,22,95,63,No,19,30,42,Poor,0
STU5581,Female,17,14,52,64,Yes,4,84,59,Average,3
STU5582,Male,23,9,78,84,Yes,19,74,75,Excellent,2
STU5583,Female,22,14,96,67,Yes,8,69,96,Excellent,0
STU5584,Female,24,25,76,58,No,2,90,52,Average,1
STU5585,Male,18,28,54,46,Yes,2,65,84,Excellent,1
STU5586,Male,23,7,80,83,Yes,9,53,75,Excellent,2
STU5587,Male,18,35,71,97,Yes,6,43,68,Average,3
STU5588,Female,17,6,84,80,Yes,1,30,46,Poor,3
STU5589,Male,22,6,56,56,No,7,76,76,Excellent,1
STU5590,Female,22,38,55,41,No,11,50,89,Excellent,1
STU5591,Male,23,24,75,55,Yes,8,68,93,Excellent,1
STU5592,Female,17,37,50,78,Yes,10,32,85,Excellent,3
STU5593,Female,23,8,68,57,Yes,18,45,87,Excellent,1
STU5594,Male,22,15,56,78,Yes,19,97,43,Poor,1
STU5595,Female,24,9,85,40,Yes,16,55,37,Poor,1
STU5596,Female,22,29,61,42,Yes,12,83,42,Poor,1
STU5597,Male,19,38,69,60,Yes,0,42,93,Excellent,3
STU5598,Female,24,13,72,99,Yes,0,90,64,Average,2
STU5599,Male,23,10,74,69,Yes,7,49,89,Excellent,1
STU5600,Male,19,22,79,50,Yes,12,56,68,Average,0
STU5601,Male,17,18,78,61,No,5,31,77,Excellent,0
STU5602,Male,20,23,80,86,Yes,2,39,62,Average,3
STU5603,Female,18,18,67,96,Yes,15,89,71,Average,3
STU5604,Female,19,21,90,64,Yes,9,48,64,Average,0
STU5605,Female,18,39,68,42,Yes,6,44,96,Excellent,0
STU5606,Male,21,33,53,69,Yes,2,76,63,Average,1
STU5607,Female,17,21,50,63,Yes,13,53,36,Poor,3
STU5608,Female,20,12,90,84,Yes,15,45,91,Excellent,2
STU5609,Male,21,5,64,75,Yes,3,89,91,Excellent,1
STU5610,Male,21,11,57,62,No,12,78,76,Excellent,1
STU5611,Female,22,9,64,93,Yes,0,33,83,Excellent,2
STU5612,Male,21,28,64,47,No,4,95,91,Excellent,1
STU5613,Male,17,32,99,93,Yes,17,78,52,Average,2
STU5614,Male,19,21,88,43,Yes,11,60,61,Average,0
STU5615,Male,17,24,71,89,Yes,10,95,88,Excellent,3
STU5616,Female,19,7,67,78,Yes,8,83,58,Average,3
STU5617,Male,21,30,65,82,Yes,6,31,68,Average,3
STU5618,Male,21,19,51,70,Yes,13,90,56,Average,1
STU5619,Male,24,12,85,68,Yes,2,44,97,Excellent,2
STU5620,Male,20,17,69,98,Yes,15,89,70,Average,2
STU5621,Male,19,7,65,75,Yes,6,72,95,Excellent,3
STU5622,Male,21,5,52,52,Yes,0,69,76,Excellent,1
STU5623,Male,22,13,79,80,Yes,5,59,67,Average,2
STU5624,Male,24,35,51,48,Yes,5,92,43,Poor,1
STU5625,Female,18,30,84,94,Yes,9,53,59,Average,3
STU5626,Male,24,21,75,60,Yes,11,73,47,Poor,1
STU5627,Female,20,38,54,90,Yes,18,43,81,Excellent,3
STU5628,Male,17,13,51,42,Yes,5,57,79,Excellent,3
STU5629,Male,20,17,69,64,Yes,13,43,39,Poor,3
STU5630,Male,18,9,83,64,No,2,85,65,Average,0
STU5631,Male,24,17,83,51,Yes,9,63,65,Average,1
STU5632,Female,19,5,69,68,Yes,8,41,75,Excellent,3
STU5633,Male,17,29,99,50,No,19,85,80,Excellent,0
STU5634,Male,17,8,74,91,Yes,18,90,86,Excellent,3
STU5635,Female,19,14,69,50,Yes,14,90,39,Poor,1
STU5636,Female,23,32,74,88,Yes,8,69,46,Poor,2
STU5637,Male,23,10,63,65,Yes,18,49,55,Average,1
STU5638,Female,20,31,96,92,Yes,7,71,43,Poor,2
STU5639,Female,21,16,93,53,Yes,3,36,51,Average,0
STU5640,Female,23,7,92,55,No,4,97,58,Average,0
STU5641,Male,20,37,92,95,Yes,18,60,61,Average,2
STU5642,Male,23,14,88,49,Yes,13,99,42,Poor,0
STU5643,Male,18,35,61,70,Yes,17,76,78,Excellent,3
STU5644,Female,22,19,97,70,No,18,80,96,Excellent,0
STU5645,Male,21,11,54,75,Yes,5,87,63,Average,1
STU5646,Female,20,18,51,49,Yes,4,51,58,Average,1
STU5647,Male,22,18,65,65,Yes,10,53,68,Average,1
STU5648,Male,22,7,79,59,Yes,4,63,94,Excellent,0
STU5649,Female,24,7,96,83,Yes,7,92,65,Average,2
STU5650,Male,23,26,92,48,No,4,89,38,Poor,0
STU5651,Female,24,23,87,54,Yes,10,48,43,Poor,1
STU5652,Female,19,39,94,48,Yes,12,53,88,Excellent,0
STU5653,Male,18,16,91,46,No,5,93,35,Poor,0
STU5654,Female,18,9,73,65,Yes,4,49,95,Excellent,3
STU5655,Male,18,14,79,63,Yes,17,56,65,Average,0
STU5656,Male,21,37,86,51,Yes,9,87,79,Excellent,0
STU5657,Female,17,17,88,99,Yes,15,73,94,Excellent,3
STU5658,Male,21,39,60,59,Yes,13,94,76,Excellent,1
STU5659,Female,20,36,63,95,No,14,75,61,Average,3
STU5660,Male,22,15,72,53,Yes,2,83,92,Excellent,1
STU5661,Male,22,28,65,61,Yes,2,68,68,Average,1
STU5662,Male,24,39,99,55,Yes,11,36,44,Poor,0
STU5663,Male,17,23,70,68,Yes,14,83,59,Average,3
STU5664,Male,20,10,53,71,Yes,10,72,37,Poor,3
STU5665,Female,17,39,82,58,Yes,9,49,68,Average,0
STU5666,Female,22,8,96,94,Yes,19,54,62,Average,2
STU5667,Female,23,37,63,74,Yes,14,72,43,Poor,1
STU5668,Female,21,17,68,82,Yes,17,56,45,Poor,3
STU5669,Female,18,23,54,71,Yes,13,54,73,Average,3
STU5670,Female,22,16,85,94,Yes,5,65,47,Poor,2
STU5671,Male,19,15,80,92,Yes,13,95,45,Poor,2
STU5672,Male,18,10,94,59,Yes,15,38,69,Average,0
STU5673,Female,22,16,67,90,Yes,1,82,42,Poor,2
STU5674,Female,21,31,93,79,Yes,18,50,41,Poor,2
STU5675,Male,17,29,80,59,Yes,4,79,91,Excellent,0
STU5676,Male,23,7,79,47,Yes,10,45,69,Average,1
STU5677,Male,23,7,70,97,Yes,10,95,45,Poor,2
STU5678,Female,18,24,96,74,Yes,18,55,72,Average,0
STU5679,Female,21,32,79,81,Yes,17,73,83,Excellent,2
STU5680,Female,23,27,90,52,Yes,7,58,69,Average,0
STU5681,Male,23,7,53,80,Yes,11,75,63,Average,1
STU5682,Male,20,28,54,45,Yes,8,78,75,Excellent,1
STU5683,Female,19,10,90,86,Yes,2,44,40,Poor,3
STU5684,Female,18,24,94,55,Yes,5,46,44,Poor,0
STU5685,Male,17,15,59,44,Yes,0,38,57,Average,3
STU5686,Male,23,36,76,92,Yes,16,61,80,Excellent,2
STU5687,Male,20,31,65,84,Yes,2,95,46,Poor,3
STU5688,Male,21,25,79,90,Yes,17,88,89,Excellent,2
STU5689,Female,23,17,62,73,Yes,17,61,47,Poor,1
STU5690,Male,24,26,85,45,Yes,1,72,41,Poor,1
STU5691,Male,19,39,70,98,Yes,3,88,46,Poor,3
STU5692,Male,17,26,94,72,Yes,0,59,95,Excellent,0
STU5693,Female,21,32,89,54,No,9,40,59,Average,0
STU5694,Female,21,25,94,54,Yes,4,55,36,Poor,0
STU5695,Male,18,22,64,53,No,4,31,60,Average,3
STU5696,Male,23,35,69,78,Yes,8,63,85,Excellent,2
STU5697,Male,18,25,69,44,Yes,13,70,96,Excellent,0
STU5698,Female,17,18,94,91,Yes,12,60,73,Average,3
STU5699,Female,24,29,54,96,Yes,12,92,45,Poor,2
STU5700,Female,23,31,81,65,Yes,0,84,98,Excellent,2
STU5701,Male,22,27,55,87,No,16,90,76,Excellent,2
STU5702,Female,23,35,79,56,No,19,65,44,Poor,1
STU5703,Male,24,33,75,82,Yes,7,69,53,Average,2
STU5704,Male,22,34,86,86,Yes,2,52,38,Poor,2
STU5705,Male,21,30,62,91,No,16,55,37,Poor,3
STU5706,Female,18,24,78,55,No,11,47,48,Poor,0
STU5707,Male,19,23,54,74,Yes,17,63,44,Poor,3
STU5708,Female,23,31,74,77,Yes,13,57,40,Poor,2
STU5709,Female,19,29,62,92,Yes,10,78,65,Average,3
STU5710,Male,23,27,73,62,Yes,15,93,65,Average,1
STU5711,Male,21,33,80,52,Yes,3,92,82,Excellent,0
STU5712,Female,18,19,69,72,Yes,17,91,43,Poor,3
STU5713,Male,17,7,57,68,Yes,6,71,60,Average,3
STU5714,Female,17,14,58,92,Yes,10,53,36,Poor,3
STU5715,Male,17,19,70,85,Yes,15,64,38,Poor,3
STU5716,Female,23,20,69,73,No,15,84,40,Poor,2
STU5717,Female,23,21,64,73,No,2,78,64,Average,1
STU5718,Female,19,23,75,66,Yes,8,88,89,Excellent,0
STU5719,Female,18,15,91,54,Yes,7,51,62,Average,0
STU5720,Male,24,9,60,98,Yes,6,90,95,Excellent,2
STU5721,Male,23,9,86,89,Yes,16,59,89,Excellent,2
STU5722,Female,18,18,90,48,Yes,10,98,70,Average,0
STU5723,Female,19,30,60,65,Yes,3,89,39,Poor,3
STU5724,Male,23,12,76,42,Yes,3,35,63,Average,1
STU5725,Male,17,9,79,75,Yes,4,40,46,Poor,3
STU5726,Male,17,11,68,86,Yes,7,53,56,Average,3
STU5727,Male,21,20,83,44,No,9,80,93,Excellent,0
STU5728,Male,22,18,87,59,Yes,16,48,73,Average,0
STU5729,Male,20,8,72,59,Yes,5,79,36,Poor,1
STU5730,Female,24,21,50,44,Yes,8,32,48,Poor,1
STU5731,Male,22,10,52,49,Yes,9,32,44,Poor,1
STU5732,Male,23,20,52,55,Yes,7,60,82,Excellent,1
STU5733,Female,18,33,77,64,Yes,14,76,98,Excellent,0
STU5734,Male,23,14,63,83,Yes,17,37,37,Poor,1
STU5735,Male,18,33,79,64,No,4,46,94,Excellent,0
STU5736,Male,18,18,54,69,Yes,17,74,55,Average,3
STU5737,Male,22,8,98,53,Yes,0,89,53,Average,0
